qDate,qTime,lng,lat,qType,qCityname,Weather,light,RoadtYPE,Location,AccidentType,Ranking
20230909,223002,120.21,23.01,交叉路口,臺南市北區公園路段巷弄號公園路口,雨,1,四岔路,交叉路口內,同向通行中,1
20230927,181057,120.23,23,一般地址,臺南市北區小東路段401巷弄號口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230924,155734,120.22,23.01,交叉路口,臺南市北區長榮路四段段183巷弄號長榮路四段口,晴,1,三岔路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230902,74021,120.19,23.01,一般地址,臺南市北區文賢路段巷弄417號口,雨,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230928,182300,120.18,23.01,交叉路口,臺南市北區和緯路五段段巷弄號華平路口,晴,1,三岔路,快車道,路上翻車、摔倒,1
20230928,153500,120.2,23,交叉路口,臺南市北區公園南路段巷弄號海安路口,雨,1,多岔路,交叉路口內,路上翻車、摔倒,1
20230916,113747,120.22,23.01,交叉路口,臺南市北區開元路段巷弄號開南街口,晴,1,四岔路,交叉口附近,路上翻車、摔倒,1
20230925,190317,120.2,23,交叉路口,臺南市北區成功路段巷弄號康樂街口,晴,1,四岔路,機車優先道,路上翻車、摔倒,1
20230908,140528,120.21,23,交叉路口,臺南市北區公園南路段巷弄號西華街口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230905,190537,120.21,22.98,交叉路口,臺南市南區健康路段巷弄號慶中街口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230906,152400,120.19,22.98,交叉路口,臺南市南區惠南街段巷弄號金華路口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230908,182000,120.19,22.99,交叉路口,臺南市南區文南路段巷弄號美南街口,雨,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230910,121545,120.2,22.97,其他,臺南市南區段巷弄號口西門、新都路口,雨,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230916,173000,120.19,22.98,交叉路口,臺南市南區聖南街段巷弄號聖南街口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230919,173000,120.21,22.98,一般地址,臺南市南區大同路2段巷弄130號口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230921,113000,120.2,22.99,交叉路口,臺南市南區夏林路段巷弄號永華路口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230922,195700,120.19,22.98,一般地址,臺南市南區慶南街段巷弄6號口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230917,2000,120.19,22.96,一般地址,臺南市南區明興路段巷弄132號口,晴,1,彎曲路及附近,路肩、路緣,路上翻車、摔倒,1
20230921,235000,120.19,22.96,其他,臺南市南區段巷弄號口商港路北向,晴,1,直路,路肩、路緣,路上翻車、摔倒,1
20230928,72000,120.2,22.95,一般地址,臺南市南區永成路2段巷弄399-5號口,晴,1,圓環,機車優先道,路上翻車、摔倒,1
20230904,152245,120.19,22.96,其他,臺南市南區段巷弄號口興隆、南和,陰,0,四岔路,交叉路口內,路上翻車、摔倒,1
20230929,75011,120.19,22.97,交叉路口,臺南市南區鹽埕路段291巷弄號利南街口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230923,72500,120.2,22.98,其他,臺南市南區段巷弄號口南門路體育場入口,陰,0,三岔路,交叉路口內,路上翻車、摔倒,1
20230907,213000,120.21,22.97,一般地址,臺南市南區大同路2段750巷弄176號口,雨,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230917,200250,120.3,23.13,一般地址,臺南市南區大成路1段巷弄36號口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230915,162000,120.2,22.98,一般地址,臺南市南區健康路1段巷弄401號口,晴,0,直路,快車道,路上翻車、摔倒,1
20230919,35000,120.2,22.98,交叉路口,臺南市南區健康路2段巷弄號西門路口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230926,154500,120.2,22.94,其他,臺南市南區段巷弄號口永成路二段252919號燈桿,晴,0,圓環,機車優先道,路上翻車、摔倒,1
20230930,234000,120.18,22.92,其他,臺南市南區段巷弄號口南萣橋往南第二根水銀燈桿,晴,1,橋樑,路肩、路緣,路上翻車、摔倒,1
20230901,141500,120.18,23.15,無,臺南市佳里區段巷弄號口,晴,1,直路,機車優先道,路上翻車、摔倒,1
20230907,85500,120.13,23.09,其他,臺南市七股區段巷弄號口義合里台17線北向往市道173線公路引道(國聖橋北端),晴,1,彎曲路及附近,快車道,路上翻車、摔倒,1
20230907,73000,120.19,23.18,其他,臺南市佳里區段巷弄號口佳里興606號對面往新宅方向道路,晴,0,三岔路,交叉口附近,路上翻車、摔倒,1
20230913,192100,120.18,23.16,其他,臺南市佳里區段巷弄號口自由街149號,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230916,71100,120.18,23.16,其他,臺南市佳里區段巷弄號口建南里中山路213號前,晴,0,直路,快車道,路上翻車、摔倒,1
20230917,103500,120.17,23.16,交叉路口,臺南市佳里區文新里和平街段巷弄號長安街口,晴,0,四岔路,交叉路口內,路上翻車、摔倒,1
20230917,115018,120.15,23.13,無,臺南市七股區段巷弄號口,晴,0,直路,路肩、路緣,路上翻車、摔倒,1
20230917,164505,120.2,23.17,無,臺南市佳里區段巷弄號口,晴,0,直路,路肩、路緣,路上翻車、摔倒,1
20230918,185039,120.11,23.15,其他,臺南市七股區段巷弄號口中寮里176線（8之13）號前一般車道,晴,0,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230921,113900,120.22,23.15,無,臺南市西港區段巷弄號口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230923,103500,120.18,23.17,其他,臺南市佳里區段巷弄號口佳里公所前,晴,0,直路,路肩、路緣,路上翻車、摔倒,1
20230924,220045,120.17,23.13,無,臺南市佳里區段巷弄號口,晴,1,直路,路肩、路緣,路上翻車、摔倒,1
20230905,5800,120.19,23.17,其他,臺南市佳里區段巷弄號口東寧里麻佳路三段73號旁東向車道,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230915,122500,120.18,23.16,一般地址,臺南市佳里區建南里平等街段巷弄160號口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230930,175900,120.12,23.1,無,臺南市七股區段巷弄號口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230929,233300,120.2,23.11,無,臺南市西港區段巷弄號口,晴,1,直路,快車道,路上翻車、摔倒,1
20230914,11500,120.18,23.16,其他,臺南市佳里區段巷弄號口忠仁里延平路與建中街路口,晴,1,四岔路,交叉口附近,路上翻車、摔倒,1
20230902,90051,120.2,23.28,其他,臺南市學甲區段巷弄號口南13線與南6線口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230906,63312,120.2,23.24,其他,臺南市學甲區段巷弄號口[新達里山寮1-1號前,晴,0,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230910,192758,120.18,23.23,一般地址,臺南市學甲區仁得里中正路段巷弄198-1號口,晴,1,直路,快車道,路上翻車、摔倒,1
20230925,174618,120.21,23.24,其他,臺南市學甲區段巷弄號口新達里,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230901,103000,120.29,23.08,一般地址,臺南市新市區中興街段巷弄139號口,晴,1,彎曲路及附近,路肩、路緣,路上翻車、摔倒,1
20230903,150600,120.32,23.12,交叉路口,臺南市善化區省道臺1線段巷弄號目加溜灣大道口,雨,1,三岔路,交叉口附近,路上翻車、摔倒,1
20230903,200035,120.28,23.08,交叉路口,臺南市新市區新港社大道段巷弄號民權路口,雨,1,四岔路,交叉口附近,路上翻車、摔倒,1
20230905,125000,120.29,23.15,一般地址,臺南市善化區溪美里溪尾段巷弄681-9號口,晴,1,直路,機車優先道,撞工程施工,1
20230904,153000,120.21,23.1,一般地址,臺南市安定區海寮里海寮段巷弄126之17號口,雨,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230907,73400,120.28,23.12,其他,臺南市善化區段巷弄號口南關里三民路高鐵橋下,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230908,4700,120.29,23.13,一般地址,臺南市善化區南關里光復路段巷弄442號口,雨,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230909,121500,120.26,23.07,其他,臺南市新市區段巷弄號口大洲里道路(路燈編號394066),雨,0,四岔路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230909,141950,120.27,23.14,一般地址,臺南市善化區胡厝寮段巷弄29之6號口,雨,0,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230907,174500,120.22,23.07,一般地址,臺南市安定區嘉榮路段巷弄98號口,雨,1,彎曲路及附近,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230911,195800,120.27,23.07,一般地址,臺南市新市區大洲里大洲段巷弄1之27號口,晴,0,三岔路,交叉口附近,路上翻車、摔倒,1
20230914,72204,120.29,23.13,交叉路口,臺南市善化區文昌路段巷弄號大同路口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230916,105600,120.21,23.1,其他,臺南市安定區段巷弄號口西港大橋南端西側迴轉道(海寮134之38號旁),晴,1,其他,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230918,175500,120.23,23.1,一般地址,臺南市安定區港口里港口段巷弄414-5號口,晴,1,三岔路,交叉口附近,路上翻車、摔倒,1
20230921,170151,120.27,23.07,一般地址,臺南市新市區大洲里大洲段巷弄1之27號口,晴,0,三岔路,交叉路口內,路上翻車、摔倒,1
20230921,174514,120.21,23.1,一般地址,臺南市安定區海寮里海寮段巷弄55之3號口,晴,0,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230923,73000,120.28,23.12,一般地址,臺南市善化區南關里三民路段巷弄號口,晴,1,直路,慢車道,路上翻車、摔倒,1
20230920,173000,120.29,23.09,一般地址,臺南市新市區三舍段巷弄164-8號口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230927,104400,120.26,23.07,其他,臺南市新市區段巷弄號口大洲排水岸道(路燈定位編號394116),晴,0,彎曲路及附近,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230926,175000,120.28,23.07,一般地址,臺南市新市區社內里社內段巷弄40之1號口,雨,1,三岔路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230929,2400,120.31,23.1,交叉路口,臺南市新市區大營里省道臺1線段巷弄號區道南140線口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230920,201000,120.26,23.09,交叉路口,臺南市新市區區道南134線段巷弄號堤塘港路口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230930,183600,120.31,23.12,一般地址,臺南市善化區蓮潭里陽光三路段巷弄250號口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230930,195300,120.22,23.1,其他,臺南市安定區段巷弄號口文科里南132線與海寮路口,晴,1,四岔路,交叉口附近,路上翻車、摔倒,1
20230925,181300,120.22,23.1,一般地址,臺南市安定區油車段巷弄22767號口,晴,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230925,172002,120.3,23.08,一般地址,臺南市新市區民族路段巷弄103號口,雨,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230914,171541,120.29,23.13,交叉路口,臺南市善化區中興路段巷弄號中華路口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230918,121500,120.3,23.11,其他,臺南市新市區段巷弄號口西拉雅大道陸橋東向機車專用道,晴,1,橋樑,機車專用道,路上翻車、摔倒,1
20230903,54500,120.36,23.12,一般地址,臺南市大內區內庄段巷弄1之69號口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230901,203900,120.28,23.07,一般地址,臺南市新市區富強路段巷弄500號口,雨,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230905,115400,120.21,23.1,一般地址,臺南市安定區海寮段巷弄8號口,雨,1,三岔路,交叉口附近,路上翻車、摔倒,1
20230907,174400,120.29,23.11,其他,臺南市新市區段巷弄號口西拉雅大道與台19甲線路口,雨,1,四岔路,交叉口附近,路上翻車、摔倒,1
20230908,62000,120.26,23.11,其他,臺南市善化區段巷弄號口木柵港西路(燈桿20-1-02),陰,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230918,162000,120.26,23.11,一般地址,臺南市善化區木柵港西路段巷弄2之1號口,晴,1,三岔路,交叉口附近,路上翻車、摔倒,1
20230910,194500,120.28,23.06,其他,臺南市新市區段巷弄號口新港社大道與國8匝道右彎引道,雨,1,三岔路,交叉路口內,路上翻車、摔倒,1
20230910,220600,120.29,23.08,其他,臺南市新市區段巷弄號口中興街與仁愛街口,雨,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230920,203600,120.28,23.08,交叉路口,臺南市新市區民生路段巷弄號新港社大道口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230925,191500,120.29,23.11,交叉路口,臺南市新市區*台19甲縣道段巷弄239號西拉雅大道口,雨,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230926,230000,120.29,23.13,一般地址,臺南市善化區三民路段巷弄6之6號口,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230923,54400,120.22,23.1,其他,臺南市安定區段巷弄號口文科里管寮13-23號附近(燈桿401480),晴,1,三岔路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230925,135000,120.32,23.14,其他,臺南市善化區段巷弄號口嘉北里352號,晴,1,直路,慢車道,路上翻車、摔倒,1
20230901,133700,120.24,22.92,其他,臺南市仁德區段巷弄號口文賢路一段866號前,雨,1,多岔路,路肩、路緣,路上翻車、摔倒,1
20230902,123400,120.27,22.91,其他,臺南市歸仁區段巷弄號口中正南路三段250巷8號前,晴,0,彎曲路及附近,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230905,81200,120.27,22.99,一般地址,臺南市仁德區太子路段巷弄65號口,陰,1,直路,慢車道,路上翻車、摔倒,1
20230908,165600,120.27,22.99,一般地址,臺南市仁德區太子路段巷弄84號口,雨,1,三岔路,交叉口附近,路上翻車、摔倒,1
20230910,130231,120.28,22.95,交叉路口,臺南市歸仁區六甲路段巷弄號中正南路一段口,雨,0,四岔路,交叉路口內,路上翻車、摔倒,1
20230910,201143,120.28,22.92,一般地址,臺南市歸仁區武東二街段42巷弄189號口,雨,1,直路,一般車道(未劃分快慢車道),同向通行中,1
20230912,83100,120.24,22.93,其他,臺南市仁德區段巷弄號口中正路一段293之62號前,晴,1,直路,一般車道(未劃分快慢車道),路上翻車、摔倒,1
20230913,64900,120.29,22.97,交叉路口,臺南市歸仁區民權北路段巷弄號大德路口,晴,1,四岔路,交叉路口內,路上翻車、摔倒,1
20230909,143100,120.29,22.91,其他,臺南市歸仁區段巷弄號口台39慢車道與長榮路二段路口,雨,1,四岔路,交叉口附近,路上翻車、摔倒,1
20230901,75101,120.22,22.93,其他,臺南市仁德區段巷弄號口台1線北上機車迴轉道,晴,1,彎曲路及附近,慢車道,路上翻車、摔倒,1
20230909,234059,120.29,22.97,交叉路口,臺南市歸仁區民權北路段巷弄號國光街口,雨,1,四岔路,交叉口附近,路上翻車、摔倒,1
20230910,171900,120.28,22.97,其他,臺南市歸仁區段巷弄號口文化十二街71巷2號,陰,1,三岔路,交叉路口內,路上翻車、摔倒,1
